"Lon";"Lat";"scientificName";"year";"month";"day";"accessRights";"bibliographicCitation";"X_leaflet_id";"layerId";"edit_id"
"137";-4.144146;50.32277;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"138";-4.907171;50.1939;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"139";-4.125199;50.34936;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"140";-1.944134;49.2578;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"141";-6.275002;49.92183;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"142";-6.384495;49.866;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"143";-3.0565641;48.8389778;"Laminaria ochroleuca";"2010";"4";"25";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"144";-2.346764;49.44756;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"145";-5.0742127;50.068165;"Laminaria ochroleuca";"1967";"8";"1";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Marine Biological Association of the UK (MBA); (2016): DASSH: The UK Archive for Marine Species and Habitats Data Marine Biological Association of the UK (MBA) The Marine Biological Association of the United Kingdom (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.909888";324;"324";"324"
"146";-3.983239;50.22345;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"147";-5.04346;48.47204;"Laminaria ochroleuca";"2009";"4";"15";"Unrestricted";"Agence pour la recherche et la Valorisation Marines (ARVAM); Cellule De Suivi Du Littoral Normand (CSLN); Creocean;  Groupe d'Etude des Milieux Estuariens et Littoraux; Groupe d'étude des milieux estuariens et littoraux Normandie (GEMEL Normandie); Hemisphere Sub; Impact Mer; Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER); MAREX Expertise &amp; Conseil en Environnement Marin (MAREX); National Natural History Museum Paris; CRESCO - Station de biologie marine de Dinard; National Natural History Museum Paris; Station de Biologie Marine de Concarneau; Pierre &amp; Marie Curie University; Roscoff biology station (RBS); TBM Environnement; The National Center for Scientific Research; Laboratoire d'Ecogéochimie des Environnements Benthiques UMR 8222 (LECOB); The National Center for Scientific Research; Laboratoire d’Océanologie et de Géosciences - UMR 8187 LOG (LOG); Université Bordeaux 1; Environnements et Paléoenvironnements Océaniques (EPOC); Université de Bretagne Occidentale; Institut Universitaire Européen de la Mer (IUEM); Université de Bretagne Occidentale; Laboratoire d'écophysiologie et de biotechnologie des halophytes et algues Marines (IUEM-LEBHAM); Université de Bretagne Occidentale; Laboratory of Sciences of the Marine Environment CNRS-UMR6539 (LEMAR); Université de la Réunion; Laboratoire d'Ecologie Marine (ECOMAR); Université de Liège; Station de Recherche Sous-marines et Océanographiques (STARESO); Université de Nantes; Laboratoire de Biologie Marine (Bio-littoral); Université des Sciences et Technologies de Lille; Station Marine de Wimereux (INSU/CNRS); (2019): REBENT - Réseau Benthique. 486 NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.251532";324;"324";"324"
"148";-2.059416;49.26767;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"149";-5.065478;50.03978;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Wildlife Trusts (2021): Marine Recorder Snapshot extract of surveys entered by Wildlife Trusts. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/zwrsjz DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:54.034339";324;"324";"324"
"150";-2.366053;49.4018;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"151";-6.253339;49.93616;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"152";-8.8225;41.640833;"Laminaria ochroleuca";"2007";"11";"7";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Sousa Pinto, I.; Viera, R.; 2012. Monitoring of the intertidal biodiversity of rocky beaches with schools in Portugal 2005-2010. CIIMAR - Interdisciplinary Centre for Marine and Environmental Research, Porto. https://dx.doi.org/10.14284/38 CIIMAR MoBiDiC database (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:54.415074";324;"324";"324"
"153";-4.60385;48.61549;"Laminaria ochroleuca";"2015";"4";"12";"Unrestricted";"Agence pour la recherche et la Valorisation Marines (ARVAM); Cellule De Suivi Du Littoral Normand (CSLN); Creocean;  Groupe d'Etude des Milieux Estuariens et Littoraux; Groupe d'étude des milieux estuariens et littoraux Normandie (GEMEL Normandie); Hemisphere Sub; Impact Mer; Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER); MAREX Expertise &amp; Conseil en Environnement Marin (MAREX); National Natural History Museum Paris; CRESCO - Station de biologie marine de Dinard; National Natural History Museum Paris; Station de Biologie Marine de Concarneau; Pierre &amp; Marie Curie University; Roscoff biology station (RBS); TBM Environnement; The National Center for Scientific Research; Laboratoire d'Ecogéochimie des Environnements Benthiques UMR 8222 (LECOB); The National Center for Scientific Research; Laboratoire d’Océanologie et de Géosciences - UMR 8187 LOG (LOG); Université Bordeaux 1; Environnements et Paléoenvironnements Océaniques (EPOC); Université de Bretagne Occidentale; Institut Universitaire Européen de la Mer (IUEM); Université de Bretagne Occidentale; Laboratoire d'écophysiologie et de biotechnologie des halophytes et algues Marines (IUEM-LEBHAM); Université de Bretagne Occidentale; Laboratory of Sciences of the Marine Environment CNRS-UMR6539 (LEMAR); Université de la Réunion; Laboratoire d'Ecologie Marine (ECOMAR); Université de Liège; Station de Recherche Sous-marines et Océanographiques (STARESO); Université de Nantes; Laboratoire de Biologie Marine (Bio-littoral); Université des Sciences et Technologies de Lille; Station Marine de Wimereux (INSU/CNRS); (2019): REBENT - Réseau Benthique. 486 NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.251532";324;"324";"324"
"154";-2.182212;49.0055;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"155";-4.188599;50.32308;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"156";-6.30792;49.90542;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"157";-3.981411;50.22432;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"158";-6.30353;49.90306;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"159";-3.427733073;43.47157791;"Laminaria ochroleuca";"1998";"5";"13";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Juanes, A. J; Environmental Hydraulics Institute (IHCantabria), University of Cantabria, Spain (2019): Biomass of characteristic intertidal and subtidal taxa in the N of Spain from 1992 to 2003 IHCantabria Biomass of Characteristic Intertidal and Subtidal Taxa in the N of Spain from 1992 to 2003 (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:49.014999";324;"324";"324"
"160";-6.34833;49.95667;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
